"xTriang" "yTriang"
-0.085 1.04091540074902e-17
5.2045770037451e-18 -0.085
0.166666666666667 -0.085
0.333333333333333 -0.085
0.5 -0.085
0.666666666666667 -0.085
0.833333333333333 -0.085
1 -0.085
1.16666666666667 -0.085
1.33333333333333 -0.085
1.5 -0.085
1.66666666666667 -0.085
1.83333333333333 -0.085
2 -0.085
2.16666666666667 -0.085
2.33333333333333 -0.085
2.5 -0.085
2.66666666666667 -0.085
2.83333333333333 -0.085
3 -0.085
3.16072704159334 -0.11697059634526
3.29698484809835 -0.20801515190165
3.38802940365474 -0.344272958406662
3.42 -0.505
3.38802940365474 -0.665727041593338
3.29698484809835 -0.80198484809835
3.16072704159334 -0.89302940365474
3 -0.925
2.83333333333333 -0.925
2.66666666666667 -0.925
2.5 -0.925
2.33333333333333 -0.925
2.16666666666667 -0.925
2 -0.925
1.83333333333333 -0.925
1.66666666666667 -0.925
1.5 -0.925
1.33333333333333 -0.925
1.16666666666667 -0.925
1 -0.925
0.833333333333333 -0.925
0.666666666666667 -0.925
0.5 -0.925
0.333333333333333 -0.925
0.166666666666667 -0.925
5.6638043864285e-17 -0.925
-0.160624564341911 -0.910947171536292
-0.316368632576244 -0.869215674226965
-0.4625 -0.801073498500606
-0.594578538960049 -0.708591109885055
-0.708591109885055 -0.594578538960049
-0.801073498500606 -0.4625
-0.869215674226965 -0.316368632576244
-0.910947171536292 -0.160624564341911
